,id,name,team,oppName,outcome,method,weightDiv,year
290,290,Adam Benayoun,Fifty/50 Martial Arts Academy,Tomoshige Sera,W,Pts: 8x4,67KG,2018
291,291,Adam Benayoun,Fifty/50 Martial Arts Academy,Orlando Andaviza,W,Points,70KG,2019
292,292,Adam Benayoun,Fifty/50 Martial Arts Academy,Luan da Silva,W,N/A,69KG,2019
293,293,Adam Benayoun,Fifty/50 Martial Arts Academy,Jon Lau,W,Pts: 2x0,70KG,2019
294,294,Adam Benayoun,Fifty/50 Martial Arts Academy,Reuben Sagman,W,Bow and arrow,70KG,2019
295,295,Adam Benayoun,Fifty/50 Martial Arts Academy,Reuben Sagman,W,Submission,ABS,2019
296,296,Adam Benayoun,Fifty/50 Martial Arts Academy,Giovani Marcelo,W,"Pts: 2x2, Adv",70KG,2020
297,297,Adam Benayoun,Fifty/50 Martial Arts Academy,Emilio Hernandez,W,Armbar,70KG,2020
298,298,Adam Benayoun,Fifty/50 Martial Arts Academy,Victor Paschoal,W,Points,70KG,2020
299,299,Adam Benayoun,Fifty/50 Martial Arts Academy,Edward Hohl,W,Points,70KG,2020
300,300,Adam Benayoun,Fifty/50 Martial Arts Academy,Samuel Nagai,W,Pts: 6x2,70KG,2020
301,301,Adam Benayoun,Fifty/50 Martial Arts Academy,Edward Hohl,W,Pts: 4x2,70KG,2020
302,302,Adam Benayoun,Fifty/50 Martial Arts Academy,Mauricio Gomez,W,Pts: 2x0,73KG,2020
303,303,Adam Benayoun,Fifty/50 Martial Arts Academy,Marcus Beddor,W,Points,67KG,2021
304,304,Adam Benayoun,Fifty/50 Martial Arts Academy,Suraj Budhram,W,Points,67KG,2021
305,305,Adam Benayoun,Fifty/50 Martial Arts Academy,Orlando Castillo,W,Verbal tap,67KG,2021
306,306,Adam Benayoun,Fifty/50 Martial Arts Academy,Jordan Holy,W,Points,73KG,2021
307,307,Adam Benayoun,Fifty/50 Martial Arts Academy,Kieran Davern,D,---,ABS,2021
308,308,Adam Benayoun,Fifty/50 Martial Arts Academy,Bradley Hill,D,---,ABS,2021
309,309,Adam Benayoun,Fifty/50 Martial Arts Academy,Jed Hue,D,---,ABS,2021
310,310,Adam Benayoun,Fifty/50 Martial Arts Academy,Elijah Tagalog,W,Pts: 10x0,67KG,2021
311,311,Adam Benayoun,Fifty/50 Martial Arts Academy,Felipe Makoto,W,Estima lock,67KG,2021
312,312,Adam Benayoun,Fifty/50 Martial Arts Academy,Huthayfah Penney,W,RNC,67KG,2021
313,313,Adam Benayoun,Fifty/50 Martial Arts Academy,Emilio Hernandez,W,RNC,67KG,2021
314,314,Adam Benayoun,Fifty/50 Martial Arts Academy,Kaleb Wats,W,Darce choke,66KG,2021
315,315,Adam Benayoun,Fifty/50 Martial Arts Academy,Joey Diehl,W,Pts: 2x0,66KG,2021
316,316,Adam Benayoun,Fifty/50 Martial Arts Academy,Samson Sausser,W,Referee Decision,66KG,2021
317,317,Adam Benayoun,Fifty/50 Martial Arts Academy,Miha Perhavec,W,Pts: 4x2,ABS,2022
318,318,Adam Benayoun,Fifty/50 Martial Arts Academy,Austin Oranday,W,Referee Decision,ABS,2022
319,319,Adam Benayoun,Fifty/50 Martial Arts Academy,Dany Vega,W,Darce choke,73KG,2022
320,320,Adam Benayoun,Fifty/50 Martial Arts Academy,Damion Oranday,W,Inside heel hook,73KG,2022
321,321,Adam Benayoun,Fifty/50 Martial Arts Academy,Gabriel Sousa,W,EBI/OT,70KG,2022
322,322,Adam Benayoun,Fifty/50 Martial Arts Academy,Jon Calestine,W,EBI/OT,70KG,2022
323,323,Adam Benayoun,Fifty/50 Martial Arts Academy,Easton Farr,W,Anaconda choke,66KG,2022
324,324,Adam Benayoun,Fifty/50 Martial Arts Academy,Riley Golden,W,Inside heel hook,66KG,2022
325,325,Adam Benayoun,Fifty/50 Martial Arts Academy,Kristofer Arrey,W,Armbar,66KG,2022
326,326,Adam Benayoun,Fifty/50 Martial Arts Academy,Cameron Mellott,W,Pts: 3x0,66KG,2022
327,327,Adam Benayoun,Fifty/50 Martial Arts Academy,Emilio Hernandez,W,Pts: 8x6,67KG,2022
328,328,Adam Benayoun,Fifty/50 Martial Arts Academy,Lukete Silva,W,Referee Decision,67KG,2022
329,329,Adam Benayoun,Fifty/50 Martial Arts Academy,Gianni Grippo,W,"Pts: 8x8, Adv",67KG,2022
330,330,Adam Benayoun,Fifty/50 Martial Arts Academy,Richard Alarcon,W,Pts: 4x2,67KG,2022
331,331,Adam Benayoun,Fifty/50 Martial Arts Academy,Daniel Wanderley,W,N/A,73KG,2024
332,332,Adam Ferrara,GF Team,Joao Miyao,L,RNC,61KG,2017
333,333,Adam Ferrara,GF Team,Silvio Duran,L,Pts: 4x2,70KG,2017
334,334,Adam Ferrara,GF Team,Thiago Macedo,L,Choke from back,70KG,2018
335,335,Adam Ferrara,GF Team,Rene Lopez,L,Adv,64KG,2018
336,336,Adam Ferrara,GF Team,Thiago Macedo,L,"Pts: 2x2, Adv",70KG,2018
337,337,Adam Ferrara,GF Team,Rodrigo Francioni,L,Referee Decision,N/A,2018
338,338,Adam Ferrara,GF Team,Samir Chantre,L,"Pts: 0x0, Adv",67KG,2018
339,339,Adam Ferrara,GF Team,John Ortalani,L,Referee Decision,77KG,2019
340,340,Adam Ferrara,GF Team,Orlando Castillo,L,Points,70KG,2019
341,341,Adam Ferrara,GF Team,Emilio Hernandez,L,Kneebar,65KG,2020
342,342,Adam Ferrara,GF Team,Junny Ocasio,L,Inside heel hook,61KG,2021
343,343,Adam Ferrara,GF Team,Tadashi Takashima,W,RNC,61KG,2017
344,344,Adam Ferrara,GF Team,Kris Kriebel,W,Toe hold,70KG,2017
345,345,Adam Ferrara,GF Team,Samuel Braga,W,Kneebar,70KG,2018
346,346,Adam Ferrara,GF Team,Carlos Perez,W,Toe hold,64KG,2018
347,347,Adam Ferrara,GF Team,Rodrigo Oliveira,W,Referee Decision,65KG,2018
348,348,Adam Ferrara,GF Team,Yijad Moussa,W,Toe hold,70KG,2018
349,349,Adam Ferrara,GF Team,Ighor Luis,W,Toe hold,67KG,2018
350,350,Adam Ferrara,GF Team,Martin Davilla,W,Calf slicer,70KG,2019
351,351,Adam Ferrara,GF Team,Clayton Lyon,W,Pts: 10x4,77KG,2019
352,352,Adam Ferrara,GF Team,Clay Simon,W,Triangle armbar,70KG,2019
353,353,Adam Ferrara,GF Team,Sky Moischiek,W,RNC,70KG,2019
354,354,Adam Ferrara,GF Team,Zach Delilovik,W,Armbar,70KG,2019
355,355,Adam Ferrara,GF Team,Jason Gates,W,Triangle,N/A,2021
356,356,Adam Ferrara,GF Team,Sean Joseph,W,Armbar,70KG,2021
357,357,Adam Ferrara,GF Team,Thomas Waldron,W,N/A,67KG,2021
358,358,Adam Wardziński,Checkmat,Nelton Pontes,L,Referee Decision,ABS,2016
359,359,Adam Wardziński,Checkmat,Alexandre Ribeiro,L,"Pts: 0x0, Adv",94KG,2017
360,360,Adam Wardziński,Checkmat,Tanner Rice,L,Referee Decision,94KG,2017
361,361,Adam Wardziński,Checkmat,Alexandre Ribeiro,L,Choke from back,94KG,2017
362,362,Adam Wardziński,Checkmat,Pablo Popovitch,L,Referee Decision,92KG,2017
363,363,Adam Wardziński,Checkmat,Felipe Pena,L,Choke from back,94KG,2017
364,364,Adam Wardziński,Checkmat,Felipe Pena,L,Points,95KG,2017
365,365,Adam Wardziński,Checkmat,Dimitrius Souza,L,Pts: 6x4,94KG,2017
366,366,Adam Wardziński,Checkmat,Marcos Souza,L,Pts: 2x0,94KG,2017
367,367,Adam Wardziński,Checkmat,Lucas Barbosa,L,"Pts: 0x0, Adv",94KG,2017
368,368,Adam Wardziński,Checkmat,Raphael Souza,L,Choke from back,ABS,2017
369,369,Adam Wardziński,Checkmat,Guilherme Augusto,L,"Pts: 0x0, Adv",94KG,2017
370,370,Adam Wardziński,Checkmat,Alexandre Ribeiro,L,Pts: 2x0,94KG,2017
371,371,Adam Wardziński,Checkmat,Helton Jose,L,Referee Decision,94KG,2018
372,372,Adam Wardziński,Checkmat,Keenan Cornelius,L,Armbar,94KG,2018
373,373,Adam Wardziński,Checkmat,DJ Jackson,L,"Pts: 0x0, Adv",94KG,2018
374,374,Adam Wardziński,Checkmat,Jaime Canuto,L,"Pts: 2x2, Adv",ABS,2018
375,375,Adam Wardziński,Checkmat,Paulo Pinto,L,"Pts: 0x0, Adv",94KG,2018
376,376,Adam Wardziński,Checkmat,Felipe Pena,L,Bow and arrow,95KG,2018
377,377,Adam Wardziński,Checkmat,Felipe Pena,L,Pts: 4x0,94KG,2018
378,378,Adam Wardziński,Checkmat,Felipe Pena,L,Pts: 6x0,94KG,2018
379,379,Adam Wardziński,Checkmat,Fernando Reis,L,Pts: 2x0,ABS,2018
380,380,Adam Wardziński,Checkmat,Gustavo Batista,L,Referee Decision,94KG,2018
381,381,Adam Wardziński,Checkmat,R. Evangelista,L,"Pts: 0x0, Adv",110KG,2018
382,382,Adam Wardziński,Checkmat,Kaynan Duarte,L,Pts: 2x0,94KG,2018
383,383,Adam Wardziński,Checkmat,Gustavo Batista,L,Pts: 3x0,94KG,2019
384,384,Adam Wardziński,Checkmat,Kaynan Duarte,L,Toe hold,94KG,2019
385,385,Adam Wardziński,Checkmat,Kaynan Duarte,L,"Pts: 2x2, Adv",94KG,2019
386,386,Adam Wardziński,Checkmat,Kaynan Duarte,L,Kneebar,94KG,2019
387,387,Adam Wardziński,Checkmat,Kaynan Duarte,L,Armbar,94KG,2019
388,388,Adam Wardziński,Checkmat,Rudson Mateus,L,Pts: 2x0,110KG,2019
389,389,Adam Wardziński,Checkmat,Jonnatas Gracie,L,Pts: 2x0,110KG,2019
390,390,Adam Wardziński,Checkmat,Helton Jose,L,"Pts: 0x0, Adv",95KG,2019
391,391,Adam Wardziński,Checkmat,Josh Hinger,L,Arm in guillotine,88KG,2019
392,392,Adam Wardziński,Checkmat,Marcelo Gomide,L,Pts: 6x2,ABS,2019
393,393,Adam Wardziński,Checkmat,Luan Azevedo,L,"Pts: 0x0, Adv",94KG,2019
394,394,Adam Wardziński,Checkmat,Craig Jones,L,Reverse triangle,100KG,2019
395,395,Adam Wardziński,Checkmat,Keenan Cornelius,L,"Pts: 4x4, Adv",94KG,2020
396,396,Adam Wardziński,Checkmat,Jon Blank,L,Inside heel hook,90KG,2020
397,397,Adam Wardziński,Checkmat,Gustavo Batista,L,"Pts: 0x0, Adv",94KG,2021
398,398,Adam Wardziński,Checkmat,Pedro Marinho,L,Pts: 5x0,ABS,2021
399,399,Adam Wardziński,Checkmat,Pedro Marinho,L,Pts: 6x0,91KG,2021
400,400,Adam Wardziński,Checkmat,Erich Munis,L,Pts: 4x2,94KG,2021
401,401,Adam Wardziński,Checkmat,Rafael Lovato,L,Referee Decision,ABS,2021
402,402,Adam Wardziński,Checkmat,Luan Azevedo,L,"Pts: 0x0, Adv",94KG,2021
403,403,Adam Wardziński,Checkmat,Yatan Bueno,L,Pts: 9x0,ABS,2022
404,404,Adam Wardziński,Checkmat,Santeri Lilius,L,Pts: 4x4,94KG,2022
405,405,Adam Wardziński,Checkmat,Roosevelt Sousa,L,Botinha,ABS,2022
406,406,Adam Wardziński,Checkmat,Matheus Diniz,L,Pts: 3x0,94KG,2022
407,407,Adam Wardziński,Checkmat,Pedro Machado,L,Armbar,94KG,2022
408,408,Adam Wardziński,Checkmat,Fernando Reis,L,Points,97KG,2022
409,409,Adam Wardziński,Checkmat,Francisco Lo,L,Triangle,ABS,2022
410,410,Adam Wardziński,Checkmat,Fellipe Trovo,L,Toe hold,97KG,2022
411,411,Adam Wardziński,Checkmat,Fellipe Andrew,L,Pts: 7x0,94KG,2023
412,412,Adam Wardziński,Checkmat,Bruno Lima,L,Pts: 1x0,94KG,2023
413,413,Adam Wardziński,Checkmat,Fellipe Andrew,L,Pts: 3x0,ABS,2023
414,414,Adam Wardziński,Checkmat,Italo Lima,L,Triangle,94KG,2023
415,415,Adam Wardziński,Checkmat,Fellipe Andrew,L,Pts: 3x1,94KG,2023
416,416,Adam Wardziński,Checkmat,Matheus Diniz,L,Crucifix choke,97KG,2023
417,417,Adam Wardziński,Checkmat,Elder Cruz,L,"Pts: 0x0, Adv",91KG,2023
418,418,Adam Wardziński,Checkmat,Taylor Pearman,L,Inside heel hook,88KG,2024
419,419,Adam Wardziński,Checkmat,Pedro Machado,L,Armbar,94KG,2024
420,420,Adam Wardziński,Checkmat,Burak Biter,W,Submission,94KG,2016
421,421,Adam Wardziński,Checkmat,Piotr Wojtkowski,W,Points,94KG,2016
422,422,Adam Wardziński,Checkmat,Marian Klosowski,W,Arm in Ezekiel,94KG,2016
423,423,Adam Wardziński,Checkmat,Radoslaw Turek,W,RNC,94KG,2016
424,424,Adam Wardziński,Checkmat,Piotr Baginski,W,Points,94KG,2016
425,425,Adam Wardziński,Checkmat,Pawel Nedzi,W,RNC,ABS,2016
426,426,Adam Wardziński,Checkmat,Tomasz Skorkowski,W,Injury,ABS,2016
427,427,Adam Wardziński,Checkmat,Maciej Kałuszewski,W,Points,ABS,2016
428,428,Adam Wardziński,Checkmat,Adam Niedzwiedz,W,RNC,ABS,2016
429,429,Adam Wardziński,Checkmat,Tomasz Skorowski,W,Ezekiel,94KG,2016
430,430,Adam Wardziński,Checkmat,Arturo Salas,W,Points,94KG,2016
431,431,Adam Wardziński,Checkmat,Antonio Junior,W,Points,ABS,2016
432,432,Adam Wardziński,Checkmat,Arturo Salas,W,Points,ABS,2016
433,433,Adam Wardziński,Checkmat,Rodolfo Bonfim,W,Pts: 8x2,94KG,2017
434,434,Adam Wardziński,Checkmat,Manuel Ribamar,W,Pts: 2x0,94KG,2017
435,435,Adam Wardziński,Checkmat,Matheus Rodrigues,W,Choke from back,94KG,2017
436,436,Adam Wardziński,Checkmat,Lucio Rodrigues,W,Pts: 31x2,94KG,2017
437,437,Adam Wardziński,Checkmat,Gerson Carvalho,W,Choke,ABS,2017
438,438,Adam Wardziński,Checkmat,Igor Araujo,W,Toe hold,ABS,2017
439,439,Adam Wardziński,Checkmat,Igor Silva,W,Pts: 2x0,ABS,2017
440,440,Adam Wardziński,Checkmat,Vinicius Nascimento,W,Pts: 32x0,ABS,2017
441,441,Adam Wardziński,Checkmat,Arya Esfandmaz,W,Pts: 16x2,94KG,2017
442,442,Adam Wardziński,Checkmat,Rodrigo Reis,W,N/A,94KG,2017
443,443,Adam Wardziński,Checkmat,Mahamed Aly,W,Pts: 4x0,ABS,2017
444,444,Adam Wardziński,Checkmat,Isaque Bahiense,W,Choke from back,ABS,2017
445,445,Adam Wardziński,Checkmat,Felipe Arantes,W,Anaconda choke,92KG,2017
446,446,Adam Wardziński,Checkmat,Diego Herzog,W,Pts: 14x7,94KG,2017
447,447,Adam Wardziński,Checkmat,Vinny Magalhaes,W,Points,95KG,2017
448,448,Adam Wardziński,Checkmat,Tanner Rice,W,Arm in Ezekiel,94KG,2017
449,449,Adam Wardziński,Checkmat,Luan Arouca,W,Submission,94KG,2017
450,450,Adam Wardziński,Checkmat,Wellinton Modena,W,Pts: 5x0,94KG,2017
451,451,Adam Wardziński,Checkmat,Helton Jose,W,Pts: 2x0,94KG,2017
452,452,Adam Wardziński,Checkmat,T. Johannessen,W,Points,ABS,2017
453,453,Adam Wardziński,Checkmat,Diogo Sampaio,W,Injury,94KG,2017
454,454,Adam Wardziński,Checkmat,Joachim Sveinson,W,Submission,ABS,2017
455,455,Adam Wardziński,Checkmat,Sebastian Brosche,W,RNC,ABS,2017
456,456,Adam Wardziński,Checkmat,Marek Zbrog,W,Choke from back,94KG,2017
457,457,Adam Wardziński,Checkmat,Nicolas Penzer,W,Points,94KG,2017
458,458,Adam Wardziński,Checkmat,Martin Gobel,W,Choke,ABS,2017
459,459,Adam Wardziński,Checkmat,Ali Monfaradi,W,Arm in Ezekiel,ABS,2017
460,460,Adam Wardziński,Checkmat,Espen Mathiesen,W,Arm in Ezekiel,ABS,2017
461,461,Adam Wardziński,Checkmat,Nicolas Penzer,W,Choke,91KG,2017
462,462,Adam Wardziński,Checkmat,Nicolas Penzer,W,Points,91KG,2017
463,463,Adam Wardziński,Checkmat,Martin Gobel,W,Darce choke,ABS,2017
464,464,Adam Wardziński,Checkmat,Ali Monfaradi,W,Von Fluke choke,ABS,2017
465,465,Adam Wardziński,Checkmat,Nicolas Penzer,W,Choke,94KG,2017
466,466,Adam Wardziński,Checkmat,Gustavo Saraiva,W,Pts: 19x0,94KG,2017
467,467,Adam Wardziński,Checkmat,Maciej Kozak,W,Pts: 2x0,ABS,2017
468,468,Adam Wardziński,Checkmat,Nicolas Penzer,W,Pts: 18x0,ABS,2017
469,469,Adam Wardziński,Checkmat,Patryk Wysoki,W,Choke from back,ABS,2017
470,470,Adam Wardziński,Checkmat,Wesley Arquete,W,Choke from back,94KG,2017
471,471,Adam Wardziński,Checkmat,Tyrone Gonsalves,W,Arm in Ezekiel,94KG,2017
472,472,Adam Wardziński,Checkmat,Arturo Salas,W,Arm in Ezekiel,ABS,2017
473,473,Adam Wardziński,Checkmat,Mathias Ribeiro,W,Arm in Ezekiel,ABS,2017
474,474,Adam Wardziński,Checkmat,Vinicius Garcia,W,Brabo choke,ABS,2017
475,475,Adam Wardziński,Checkmat,Antonio Stanic,W,Submission,110KG,2017
476,476,Adam Wardziński,Checkmat,Maciej Kozak,W,Submission,110KG,2017
477,477,Adam Wardziński,Checkmat,Eldar Rafigaev,W,Pts: 13x6,110KG,2017
478,478,Adam Wardziński,Checkmat,Andre Reis,W,Choke from back,94KG,2018
479,479,Adam Wardziński,Checkmat,Basel Famous,W,Choke from back,94KG,2018
480,480,Adam Wardziński,Checkmat,Manuel Oliveira,W,Choke from back,94KG,2018
481,481,Adam Wardziński,Checkmat,Erberth Santos,W,Verbal tap,95KG,2018
482,482,Adam Wardziński,Checkmat,Igor Silva,W,Pts: 5x0,110KG,2018
483,483,Adam Wardziński,Checkmat,M. Maciejwski,W,DQ,110KG,2018
484,484,Adam Wardziński,Checkmat,C. Negromonte,W,Pts: 4x2,ABS,2018
485,485,Adam Wardziński,Checkmat,Jaakko Vilander,W,Choke,94KG,2018
486,486,Adam Wardziński,Checkmat,Steeve Combourg,W,Choke,94KG,2018
487,487,Adam Wardziński,Checkmat,Igor Silva,W,Choke,110KG,2018
488,488,Adam Wardziński,Checkmat,Igor Silva,W,Pts: 3x0,ABS,2018
489,489,Adam Wardziński,Checkmat,M. Abderraouf,W,Choke from back,94KG,2018
490,490,Adam Wardziński,Checkmat,Helton Jose,W,"Pts: 0x0, Adv",94KG,2018
491,491,Adam Wardziński,Checkmat,Ben Hodgkinson,W,Pts: 24x2,94KG,2018
492,492,Adam Wardziński,Checkmat,Szymon Bonkow,W,Choke from back,95KG,2018
493,493,Adam Wardziński,Checkmat,Helton Jose,W,Referee Decision,95KG,2018
494,494,Adam Wardziński,Checkmat,Antonio Junior,W,Pts: 20x0,ABS,2018
495,495,Adam Wardziński,Checkmat,Maciej Kozak,W,Arm in Ezekiel,ABS,2018
496,496,Adam Wardziński,Checkmat,Eldar Rafigaev,W,DQ,ABS,2018
497,497,Adam Wardziński,Checkmat,Jakub Mroczkowski,W,Cross choke,94KG,2018
498,498,Adam Wardziński,Checkmat,Tero Pyylampi,W,Choke from back,ABS,2018
499,499,Adam Wardziński,Checkmat,Bradley Hill,W,Pts: 18x0,ABS,2018
500,500,Adam Wardziński,Checkmat,Tanner Rice,W,Referee Decision,94KG,2018
501,501,Adam Wardziński,Checkmat,Matt Leighton,W,Pts: 7x0,94KG,2018
502,502,Adam Wardziński,Checkmat,Stan Varshavskiy,W,Choke from back,ABS,2018
503,503,Adam Wardziński,Checkmat,Eldar Rafigaev,W,Shoulder pressure,ABS,2018
504,504,Adam Wardziński,Checkmat,Nicolas Penzer,W,Choke from back,94KG,2018
505,505,Adam Wardziński,Checkmat,Ben Dyson,W,Choke,95KG,2018
506,506,Adam Wardziński,Checkmat,Lukasz Michalec,W,Pts: 7x0,95KG,2018
507,507,Adam Wardziński,Checkmat,Sergio Rios,W,Pts: 6x0,ABS,2018
508,508,Adam Wardziński,Checkmat,Hygor Brito,W,Short choke,ABS,2018
509,509,Adam Wardziński,Checkmat,Lukasz Michalec,W,Pts: 6x0,95KG,2018
510,510,Adam Wardziński,Checkmat,Andrzej Migaj,W,Submission,95KG,2018
511,511,Adam Wardziński,Checkmat,Tony Ferraz,W,Choke from back,94KG,2018
512,512,Adam Wardziński,Checkmat,Andre Cassio,W,Pts: 13x0,94KG,2018
513,513,Adam Wardziński,Checkmat,Advilson Pereira,W,RNC,91KG,2018
514,514,Adam Wardziński,Checkmat,Anton Minenko,W,Pts: 11x2,94KG,2018
515,515,Adam Wardziński,Checkmat,Gabriel Arges,W,Pts: 2x0,110KG,2018
516,516,Adam Wardziński,Checkmat,Gutemberg Pereira,W,Pts: 2x0,110KG,2018
517,517,Adam Wardziński,Checkmat,Tanner Rice,W,Pts: 2x0,110KG,2018
518,518,Adam Wardziński,Checkmat,Djati Melan,W,Choke,88KG,2018
519,519,Adam Wardziński,Checkmat,Silviu Natasha,W,Pts: 5x0,88KG,2018
520,520,Adam Wardziński,Checkmat,Abdulbari Guseinov,W,Pts: 12x0,88KG,2018
521,521,Adam Wardziński,Checkmat,Otto Kuikka,W,Triangle kimura,88KG,2018
522,522,Adam Wardziński,Checkmat,Sean Coates,W,Short choke,88KG,2018
523,523,Adam Wardziński,Checkmat,Kamil Czochra,W,Pts: 12x2,94KG,2018
524,524,Adam Wardziński,Checkmat,Alexander Neufang,W,Submission,ABS,2018
525,525,Adam Wardziński,Checkmat,Kamil Czochra,W,Pts: 7x0,ABS,2018
526,526,Adam Wardziński,Checkmat,Samir Hamid,W,Pts: 13x0,110KG,2018
527,527,Adam Wardziński,Checkmat,Eldar Rafigaev,W,Pts: 21x2,110KG,2018
528,528,Adam Wardziński,Checkmat,Kamil Czochra,W,Cross choke,94KG,2018
529,529,Adam Wardziński,Checkmat,Maciej Kałuszewski,W,Choke from back,ABS,2018
530,530,Adam Wardziński,Checkmat,Kornel Zapadka,W,Lapel choke,ABS,2018
531,531,Adam Wardziński,Checkmat,Piotr Fręchowicz,W,Points,ABS,2018
532,532,Adam Wardziński,Checkmat,Karol Dzieniszewski,W,Points,ABS,2018
533,533,Adam Wardziński,Checkmat,Wesley Arquete,W,Pts: 4x2,94KG,2018
534,534,Adam Wardziński,Checkmat,Jeferson Almeida,W,Arm in Ezekiel,94KG,2018
535,535,Adam Wardziński,Checkmat,Gildasio Oliveira,W,Pts: 9x0,94KG,2018
536,536,Adam Wardziński,Checkmat,Marcus Ruiz,W,Choke from back,94KG,2018
537,537,Adam Wardziński,Checkmat,Anton Minenko,W,Choke from back,94KG,2018
538,538,Adam Wardziński,Checkmat,Christopher Thomas,W,N/A,94KG,2018
539,539,Adam Wardziński,Checkmat,Inseong Jang,W,Choke,ABS,2018
540,540,Adam Wardziński,Checkmat,N/A,W,N/A,ABS,2018
541,541,Adam Wardziński,Checkmat,N/A,W,N/A,ABS,2018
542,542,Adam Wardziński,Checkmat,Reinaldo Fuzil,W,Armbar,94KG,2018
543,543,Adam Wardziński,Checkmat,Bradley Hill,W,N/A,ABS,2018
544,544,Adam Wardziński,Checkmat,Tommy Langaker,W,Katagatame,ABS,2018
545,545,Adam Wardziński,Checkmat,Matheus Godoy,W,Choke from back,94KG,2019
546,546,Adam Wardziński,Checkmat,Renato Cardoso,W,"Pts: 2x2, Adv",94KG,2019
547,547,Adam Wardziński,Checkmat,Charles McGuire,W,Choke from back,94KG,2019
548,548,Adam Wardziński,Checkmat,Matko Kvesic,W,Pts: 15x0,94KG,2019
549,549,Adam Wardziński,Checkmat,Akos Szekeres,W,Pts: 23x0,94KG,2019
550,550,Adam Wardziński,Checkmat,Ruben Lemos,W,Submission,94KG,2019
551,551,Adam Wardziński,Checkmat,Ruben Lemos,W,N/A,94KG,2019
552,552,Adam Wardziński,Checkmat,Nicolas Penzer,W,N/A,94KG,2019
553,553,Adam Wardziński,Checkmat,Matheus Godoy,W,Pts: 9x2,94KG,2019
554,554,Adam Wardziński,Checkmat,Fellipe Trovo,W,Choke from back,94KG,2019
555,555,Adam Wardziński,Checkmat,Leandro Lo,W,Choke from back,94KG,2019
556,556,Adam Wardziński,Checkmat,Almog Britsch,W,Pts: 17x0,100KG,2019
557,557,Adam Wardziński,Checkmat,Almog Britsch,W,Pts: 9x0,ABS,2019
558,558,Adam Wardziński,Checkmat,Adriano Candido,W,Choke from back,ABS,2019
559,559,Adam Wardziński,Checkmat,Renato Cardoso,W,Pts: 7x2,ABS,2019
560,560,Adam Wardziński,Checkmat,Rida Haisam,W,Pts: 9x2,94KG,2019
561,561,Adam Wardziński,Checkmat,Basel Fanous,W,Arm in Ezekiel,94KG,2019
562,562,Adam Wardziński,Checkmat,Gerard Labinski,W,Pts: 9x0,94KG,2019
563,563,Adam Wardziński,Checkmat,Donghwa Choi,W,Ezekiel choke,110KG,2019
564,564,Adam Wardziński,Checkmat,R. Evangelista,W,Pts: 9x6,110KG,2019
565,565,Adam Wardziński,Checkmat,B. Matias,W,Pts: 6x2,95KG,2019
566,566,Adam Wardziński,Checkmat,Gustavo Batista,W,Pts: 2x0,95KG,2019
567,567,Adam Wardziński,Checkmat,Leonardo Lara,W,Pts: 10x2,ABS,2019
568,568,Adam Wardziński,Checkmat,Victor Hugo,W,Pts: 2x0,ABS,2019
569,569,Adam Wardziński,Checkmat,Anton Minenko,W,Pts: 11x0,94KG,2019
570,570,Adam Wardziński,Checkmat,Fernando Reis,W,"Pts: 0x0, Adv",94KG,2019
571,571,Adam Wardziński,Checkmat,Michael Perez,W,Referee Decision,88KG,2019
572,572,Adam Wardziński,Checkmat,Sean Coates,W,Choke from back,94KG,2019
573,573,Adam Wardziński,Checkmat,Max Bickerton,W,Pts: 28x0,94KG,2019
574,574,Adam Wardziński,Checkmat,Burak Sarman,W,Choke from back,ABS,2019
575,575,Adam Wardziński,Checkmat,Adriano Araujo,W,Triangle,ABS,2019
576,576,Adam Wardziński,Checkmat,Almog Britsch,W,Shoulder lock,ABS,2019
577,577,Adam Wardziński,Checkmat,Ali Monfaradi,W,Choke from back,ABS,2019
578,578,Adam Wardziński,Checkmat,Hygor Brito,W,Pts: 2x0,91KG,2019
579,579,Adam Wardziński,Checkmat,Santeri Lilius,W,Pts: 13x9,91KG,2019
580,580,Adam Wardziński,Checkmat,Italo Moura,W,Pts: 3x2,ABS,2019
581,581,Adam Wardziński,Checkmat,Helton Jose,W,Pen,ABS,2019
582,582,Adam Wardziński,Checkmat,Thiago Dalcol,W,Submission,94KG,2019
583,583,Adam Wardziński,Checkmat,Marcus Junior,W,Pts: 9x0,94KG,2019
584,584,Adam Wardziński,Checkmat,Pedro Elias,W,Pts: 9x0,94KG,2019
585,585,Adam Wardziński,Checkmat,Aleksi Ruuskanen,W,Cross choke,94KG,2019
586,586,Adam Wardziński,Checkmat,Jakub Witkowski,W,Manoplata,ABS,2019
587,587,Adam Wardziński,Checkmat,Lakatos Sandor,W,Armbar,ABS,2019
588,588,Adam Wardziński,Checkmat,Paweł Kwiatkowski,W,Pts: 33x0,91KG,2019
589,589,Adam Wardziński,Checkmat,Petr Mamaev,W,RNC,ABS,2019
590,590,Adam Wardziński,Checkmat,Jakub Witkowski,W,Triangle,ABS,2019
591,591,Adam Wardziński,Checkmat,Todd Muckenheim,W,Pts: 27x0,85KG,2019
592,592,Adam Wardziński,Checkmat,Fellipe Trovo,W,"Pts: 0x0, Adv",91KG,2019
593,593,Adam Wardziński,Checkmat,Renato Cardoso,W,Pts: 10x1,94KG,2020
594,594,Adam Wardziński,Checkmat,Vandre Barbosa,W,Pts: 10x0,94KG,2020
